repo,id,number,title,state,created_at,updated_at,labels,author,body
pydantic/logfire-mcp,3314411699,37,Server fails when used through Claude Code (JSON schema is invalid),open,2025-08-12T13:59:05Z,2025-08-12T13:59:42Z,[],TechNickAI,"I really like being able to use this logfire MCP server with Cursor. And it works great there, but when I use it in Claude Code with the identical config, I get the following error from Claude code

```
  ⎿ API Error: 400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""tools.29.custom.input_schema: JSON schema is 
    invalid. It must match JSON Schema draft 2020-12 (https://json-schema.org/draft/2020-12). Learn more about tool use at 
    https://docs.anthropic.com/en/docs/tool-use.""}}

```

Here is the config that I am using:
```
{
  ""mcpServers"": {
    ""logfire"": {
      ""command"": ""uvx"",
      ""args"": [""logfire-mcp@latest""],
      ""env"": {
        ""LOGFIRE_READ_TOKEN"": ""xxxxxx"",
        ""LOGFIRE_BASE_URL"": ""https://api-eu.pydantic.dev""
      }
    }
}
```

Other MCP servers work fine for me in claude code. When ever I use clade code, I have to comment out the logfire server. "
pydantic/logfire-mcp,3287119437,32,"Max age is 7 * 60 * 24 * 60 = 604,800 minutes = 60 weeks = 13.8 months",closed,2025-08-03T12:10:23Z,2025-08-08T11:41:40Z,[],MicaelJarniac,"https://github.com/pydantic/logfire-mcp/blob/06b79fd66a02fa46500ad0b0ddaa1bbf811bb4c1/logfire_mcp/main.py#L18-L24

I'm not entirely sure if this is intended, but the max age is currently 7 * 60 * 24 * 60 (604,800 minutes = 60 weeks = 13.8 months), since `DAY = 24 * HOUR` already. This may be by mistake, if the max age is meant to be 7 days in minutes."
pydantic/logfire-mcp,3283577590,31,Add back base_url for self hosters,closed,2025-08-01T11:23:55Z,2025-08-08T12:36:35Z,[],alexmojaki,
pydantic/logfire-mcp,3224923653,17,Multi Project Config,open,2025-07-12T06:23:48Z,2025-07-17T22:05:42Z,[],rwbot,"I'm using the logfire mcp with multiple separate logfire projects. Sometimes two projects are used together, and currently to get logs from both, I'm having to restart the logfire mcp after swapping the read token. It works sometimes, but other times i'll have to restart claude code and recontextualize. It's a bit clunky. Any chance there's a more elegant way of using the mcp with multiple projects?"
pydantic/logfire-mcp,3175632885,12,"MCP works for US project but fails for EU project with ""Invalid token""",closed,2025-06-25T13:21:31Z,2025-07-17T06:52:52Z,[],felixzieger,"I'm having trouble getting my projects in logfire-eu to work with Logfire-MCP.

The error I get is `get_logfire_records_schema fails with: b'{""detail"":""Invalid token""}'`. I re-created read tokens multiple times.

I created a read token for a project in logfire-us, and it worked.

I did not find any info about different API endpoints or auth mechanisms for logfire-eu."
pydantic/logfire-mcp,3068267457,9,Enquiry: Does this MCP Server Support OpenObserve Trace Data?,closed,2025-05-16T08:04:30Z,2025-06-24T08:59:21Z,[],avinashkurup,"I’m interested in using this MCP server with OpenObserve trace data.

- Does this MCP server support querying and processing OpenObserve traces (OpenTelemetry) out of the box?
- Are there any specific configurations or adapters needed to connect it to OpenObserve?
- If not supported yet, are there plans to add OpenObserve compatibility?

Thanks in advance for any guidance!
"
pydantic/logfire-mcp,3036397228,6,Failed to create client in Cursor,closed,2025-05-02T16:25:54Z,2025-08-08T12:36:44Z,[],utgarda,"Version: 0.49.6
VSCode Version: 1.96.2
Commit: 0781e811de386a0c5bcb07ceb259df8ff8246a50
Date: 2025-04-25T04:44:33.500Z
Electron: 34.3.4
Chromium: 132.0.6834.210
Node.js: 20.18.3
V8: 13.2.152.41-electron.0
OS: Linux x64 6.14.0-1-MANJARO

```
025-05-02 19:22:02.900 [info] fire: Starting new stdio process with command: uvx logfire-mcp --read-token=pylf_v1_us_XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
2025-05-02 19:22:02.902 [info] listOfferings: Found 1 tools
2025-05-02 19:22:02.902 [info] ocal: Found 1 tools, 0 resources, and 0 resource templates
2025-05-02 19:22:02.905 [info] fire: Handling ListOfferings action
2025-05-02 19:22:02.905 [error] fire: No server info found
2025-05-02 19:22:03.813 [info] fire: Client closed for command
2025-05-02 19:22:03.813 [error] fire: Error in MCP: Client closed
2025-05-02 19:22:03.814 [info] ocal: Handling ListOfferings action
2025-05-02 19:22:03.814 [info] ocal: Listing offerings
2025-05-02 19:22:03.815 [info] ocal: Connected to stdio server, fetching offerings
2025-05-02 19:22:03.815 [info] ocal: Handling ListOfferings action
2025-05-02 19:22:03.815 [info] ocal: Listing offerings
2025-05-02 19:22:03.815 [info] ocal: Connected to stdio server, fetching offerings
2025-05-02 19:22:03.816 [info] listOfferings: Found 1 tools
2025-05-02 19:22:03.817 [info] ocal: Found 1 tools, 0 resources, and 0 resource templates
2025-05-02 19:22:03.817 [info] listOfferings: Found 1 tools
2025-05-02 19:22:03.817 [info] ocal: Found 1 tools, 0 resources, and 0 resource templates
2025-05-02 19:22:03.820 [info] fire: Handling ListOfferings action
2025-05-02 19:22:03.820 [error] fire: No server info found
2025-05-02 19:22:03.821 [info] fire: Handling ListOfferings action
2025-05-02 19:22:03.821 [error] fire: No server info found
```

Same command in shell:
```
uvx logfire-mcp --read-token=pylf_v1_us_XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
[05/02/25 19:25:01] DEBUG    Using selector: EpollSelector                                                                  selector_events.py:64
```"
pydantic/logfire-mcp,3012673704,5,Glama listing is missing Dockerfile,open,2025-04-23T04:45:02Z,2025-06-24T08:51:32Z,[],punkpeye,"Your MCP server is currently listed on the [Glama MCP directory](https://glama.ai/mcp/servers/pydantic/logfire-mcp), but it is not available for others to use because it does not have a Dockerfile.

It takes only a few minutes to fix this:

1. Go to your server's listing: [pydantic/logfire-mcp](https://glama.ai/mcp/servers/pydantic/logfire-mcp)
2. Click ""Claim"" to verify ownership.
3. Once claimed, navigate to the [admin `Dockerfile` page](https://glama.ai/mcp/servers/pydantic/logfire-mcp/admin/dockerfile) and add a `Dockerfile`.
4. Ensure your server passes all the [checks](https://glama.ai/mcp/servers/pydantic/logfire-mcp/score).

Once completed, your server will be available for anyone to use.

For context, there are about 60k people using Glama every month and I'd love to see more people using your server."
pydantic/logfire-mcp,2946106218,3,httpx.AsyncClient header conflict,closed,2025-03-25T10:48:58Z,2025-03-26T16:59:49Z,[],dunctk,"I think the header is being set in two places and it causes this error:

```
accessibility-checker ➤ uvx logfire-mcp --read-token=[REDACTED]              git:master*
  + Exception Group Traceback (most recent call last):
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/bin/logfire-mcp"", line 10, in <module>
  |     sys.exit(main())
  |              ~~~~^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/logfire_mcp/__main__.py"", line 227, in main
  |     app.run(transport=""stdio"")
  |     ~~~~~~~^^^^^^^^^^^^^^^^^^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/fastmcp/server.py"", line 159, in run
  |     anyio.run(self.run_stdio_async)
  |     ~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/anyio/_core/_eventloop.py"", line 74, in run
  |     return async_backend.run(func, args, {}, backend_options)
  |            ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/anyio/_backends/_asyncio.py"", line 2310, in run
  |     return runner.run(wrapper())
  |            ~~~~~~~~~~^^^^^^^^^^^
  |   File ""/usr/local/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/runners.py"", line 118, in run
  |     return self._loop.run_until_complete(task)
  |            ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  |   File ""/usr/local/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/base_events.py"", line 725, in run_until_complete
  |     return future.result()
  |            ~~~~~~~~~~~~~^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/anyio/_backends/_asyncio.py"", line 2298, in wrapper
  |     return await func(*args)
  |            ^^^^^^^^^^^^^^^^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/fastmcp/server.py"", line 460, in run_stdio_async
  |     async with stdio_server() as (read_stream, write_stream):
  |                ~~~~~~~~~~~~^^
  |   File ""/usr/local/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/contextlib.py"", line 235, in __aexit__
  |     await self.gen.athrow(value)
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/stdio.py"", line 83, in stdio_server
  |     async with anyio.create_task_group() as tg:
  |                ~~~~~~~~~~~~~~~~~~~~~~~^^
  |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/anyio/_backends/_asyncio.py"", line 772, in __aexit__
  |     raise BaseExceptionGroup(
  |         ""unhandled errors in a TaskGroup"", self._exceptions
  |     ) from None
  | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception)
  +-+---------------- 1 ----------------
    | Traceback (most recent call last):
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/stdio.py"", line 86, in stdio_server
    |     yield read_stream, write_stream
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/fastmcp/server.py"", line 461, in run_stdio_async
    |     await self._mcp_server.run(
    |     ...<3 lines>...
    |     )
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/lowlevel/server.py"", line 484, in run
    |     lifespan_context = await stack.enter_async_context(self.lifespan(self))
    |                        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File ""/usr/local/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/contextlib.py"", line 668, in enter_async_context
    |     result = await _enter(cm)
    |              ^^^^^^^^^^^^^^^^
    |   File ""/usr/local/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/contextlib.py"", line 214, in __aenter__
    |     return await anext(self.gen)
    |            ^^^^^^^^^^^^^^^^^^^^^
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/mcp/server/fastmcp/server.py"", line 104, in wrap
    |     async with lifespan(app) as context:
    |                ~~~~~~~~^^^^^
    |   File ""/usr/local/Cellar/python@3.13/3.13.2/Frameworks/Python.framework/Versions/3.13/lib/python3.13/contextlib.py"", line 214, in __aenter__
    |     return await anext(self.gen)
    |            ^^^^^^^^^^^^^^^^^^^^^
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/logfire_mcp/__main__.py"", line 182, in lifespan
    |     async with AsyncLogfireQueryClient(
    |                ~~~~~~~~~~~~~~~~~~~~~~~^
    |         read_token=logfire_read_token,
    |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |         base_url=logfire_base_url,
    |         ^^^^^^^^^^^^^^^^^^^^^^^^^^
    |         headers={""User-Agent"": f""logfire-mcp/{__version__}""},
    |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |     ) as client:
    |     ^
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/logfire/experimental/query_client.py"", line 233, in __init__
    |     super().__init__(base_url, read_token, timeout, AsyncClient, **async_client_kwargs)
    |     ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |   File ""/Users/dunc/.cache/uv/archive-v0/Oo3JEP6T2TxmTsFiKhBSN/lib/python3.13/site-packages/logfire/experimental/query_client.py"", line 68, in __init__
    |     self.client: T = client(
    |                      ~~~~~~^
    |         timeout=timeout, base_url=base_url, headers={'authorization': read_token}, **client_kwargs
    |         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    |     )
    |     ^
    | TypeError: httpx.AsyncClient() got multiple values for keyword argument 'headers'
    +------------------------------------
accessibility-checker ➤                                                                                                    git:master*
```"
pydantic/logfire-mcp,2913777735,1,Add CI and publish via CI,closed,2025-03-12T12:19:11Z,2025-03-14T14:14:14Z,[],Kludex,
huggingface/hf-mcp-server,3460981658,94,Windows checkout: container fails to start due to CRLF (^M) in start.sh (Docker on Windows),closed,2025-09-28T02:41:44Z,2025-10-02T03:57:05Z,[],hyeonseo2,"While running the project via Docker on Windows, the container fails to start because start.sh is interpreted with CRLF line endings. 
If helpful, I’d like to propose a minimal fix: adding a .gitattributes entry to enforce LF for *.sh. 

### Environment
 - Windows 11 (WSL)
 - Project: hf-mcp-server (Docker build & run)

### Steps to Reproduce 
1) Clone the repo on Windows with default Git settings (`core.autocrlf=true`)
2) docker build -t hf-mcp-server . 
3) docker run --rm -p 3000:3000 hf-mcp-server 

### Actual 
Container fails to start; start.sh is parsed with CRLF:
```
: not found line 2:
: not found line 11:
./start.sh: line 34: syntax error: unexpected word (expecting ""in"")
```
head -n 3 start.sh | cat -A shows:
```
#!/bin/sh^M
^M
# Default to stdio transport if not specified^M
```

### Expected 
Container starts and start.sh runs normally. 

### Proposed 
Fix Add a .gitattributes entry at the repo root to enforce LF for shell scripts: 
*.sh text eol=lf

### Verification
After adding the above `.gitattributes` entry and rebuilding, the container starts successfully and `start.sh` executes without errors on Windows (WSL)."
huggingface/hf-mcp-server,3449493710,92,Security: Moving official server to HuggingFace GitHub organisation?,closed,2025-09-24T13:37:52Z,2025-10-09T10:31:09Z,[],lukestanley,"@julien-c @evalstate 
May I suggest that this repository be moved to the huggingface GitHub organisation account?

I see that https://huggingface.co/mcp does link here, so people can check that to validate the claim of being official, but it would be much better if checking the authenticity was not needed, and this would reduce account takeover risk too.

MCP is rapidly gaining popularity and security is a concern. To encourage more secure behaviour, I suggest transitioning this official server repository from the third party GitHub account to https://github.com/huggingface/hf-mcp-server

It should be fairly quick and painless, right?

Best wishes, and thanks for all the fish!"
huggingface/hf-mcp-server,3439123730,91,claude mcp add hf-mcp-server -t http https://huggingface.co/mcp?login,closed,2025-09-22T04:20:37Z,2025-09-22T04:20:49Z,[],beasleybonding-eng,
huggingface/hf-mcp-server,3336864410,76,"Improve ""Details"" tooling.",closed,2025-08-20T07:13:33Z,2025-10-05T12:55:24Z,[],evalstate,"- Include full Model/Dataset Card README in prompts ✅
- Combine Model Details and Dataset Details tool ✅
- Expose as prompts. ✅
- Make inclusion of README in _tool_ results configurable through Settings. ✅
- Update huggingface.co/settings/mcp to allow configuration, migrate to new tools.

To try this new tool add `[?|&]mix=hub_repo_details_readme` to the URL for the version with README inclusion, `[?|&] mix=hub_repo_details` for the version without."
huggingface/hf-mcp-server,3336856907,75,Support Prompts and Resources from Gradio Endpoints,open,2025-08-20T07:11:12Z,2025-08-20T07:11:12Z,[],evalstate,
huggingface/hf-mcp-server,3283129251,65,ChatGPT Deep Research compatibility,open,2025-08-01T08:59:12Z,2025-09-28T22:25:56Z,[],evalstate,"Adapt tools to general ""search"" and ""fetch"" for Implementations that identify themselves as ChatGPT Deep Research connectors"
huggingface/hf-mcp-server,3242117696,55,Improve Landing Page,open,2025-07-18T06:44:59Z,2025-07-18T06:44:59Z,[],evalstate,"Improve the hf.co/mcp page to:
 - Include a change log
 - Include advanced configuration instructions and URLs
 - "
huggingface/hf-mcp-server,3235893613,53,Reduce default Tool Load,open,2025-07-16T13:02:07Z,2025-07-16T13:31:44Z,[],evalstate,"Token usage for current default loadout (9 tools + 2 gradio)

<img width=""1529"" height=""535"" alt=""Image"" src=""https://github.com/user-attachments/assets/b01ff868-17ad-4e53-97f6-c0519b3350a7"" />

"
huggingface/hf-mcp-server,3212128918,51,Rename MCP_CONNECTION_TIMEOUT and update defaults,open,2025-07-08T11:21:09Z,2025-07-08T11:21:09Z,[],evalstate,Names should better reflect Stale vs. Ping checking
huggingface/hf-mcp-server,3182154557,45,Truncate Python Docstrings from Search Results,open,2025-06-27T09:44:38Z,2025-06-27T09:44:38Z,[],evalstate,"Document Search returns complete Python Docstrings, which in some cases can lead to excessive token usage. 

"
huggingface/hf-mcp-server,3181903905,44,Gradio endpoint to expose all defined Tools,closed,2025-06-27T08:29:17Z,2025-08-01T08:59:33Z,[],evalstate,"Current builds select the ""best"" endpoint - expose all tools instead. Proposed changes:
 - Update naming scheme to be `grX_toolname`. This removes the subdomain name from the Tool Name, but is referred to in the Tool description.
 - Ignore any spaces with `<Lambda>` in the name - https://github.com/gradio-app/gradio/issues/11455
"
huggingface/hf-mcp-server,3146075902,31,Update 405 Check in Stateless mode to look at Accept header to detect browsers,closed,2025-06-14T12:04:06Z,2025-06-18T10:51:36Z,[],evalstate,
huggingface/hf-mcp-server,3144208331,29,Local File Handling,open,2025-06-13T17:12:25Z,2025-06-13T17:12:25Z,[],evalstate,Provide a way for locally running servers to integrate the filesystem with Static Spaces for Gradio Endpoints.
huggingface/hf-mcp-server,3124891829,20,Don't setup MCP Server on notifications/initialized or initialize request in Stateless mode.,closed,2025-06-06T14:06:18Z,2025-06-08T16:26:27Z,[],evalstate,
huggingface/hf-mcp-server,3117122029,14,Add Client Connection Counter / Statistics Page,closed,2025-06-04T09:21:14Z,2025-06-08T16:26:12Z,[],evalstate,
huggingface/hf-mcp-server,3100218107,8,Strict Token Mode,open,2025-05-29T12:38:18Z,2025-05-29T13:14:19Z,[],evalstate,Add option to reject connections without an HF_TOKEN.
huggingface/hf-mcp-server,3100010607,7,Add API Call Timeout Handling,closed,2025-05-29T11:15:58Z,2025-06-08T16:26:38Z,[],evalstate,
huggingface/hf-mcp-server,3094090221,5,Remove unused tools,closed,2025-05-27T14:09:56Z,2025-05-29T11:15:42Z,[],evalstate,
huggingface/hf-mcp-server,3094084151,4,Package Specific README,open,2025-05-27T14:07:56Z,2025-05-27T14:07:56Z,[],evalstate,
huggingface/hf-mcp-server,3094068078,3,Feedback,open,2025-05-27T14:02:51Z,2025-05-27T14:12:48Z,[],coyotte508,"Some feedback in random order :)  

- No READMEs in `packages/app` and `packages/mcp`
- I feel like `package/mcp` could be renamed to `package/tools` (and `packages/app` to `pacakges/mcp`?)

This whole section:

https://github.com/evalstate/hf-mcp-server/blob/a1f377ae94277f376d35fa2ce2db70dab3d6d584/README.md#L24-L41

The `docker:build`, etc scripts don't exists at least not in the root package

This: `docker build -t hf-mcp-server .`, I get the following errors:

![Image](https://github.com/user-attachments/assets/2827ee3e-e1c4-4467-8e30-9db9f789f5eb)

Should specify which is the default mode in the README. Also this section:

```sh
# Run with default settings (SSE transport)
npm run docker:run
```

Implies that the default mode is SSE but when I launched `./start.sh` it it defaults to stdio:

```sh
# Default to stdio transport if not specified
TRANSPORT_TYPE=""${TRANSPORT_TYPE:-stdio}""
```

The `start` command, default mcp mode is streamableHttp:

https://github.com/evalstate/hf-mcp-server/blob/a1f377ae94277f376d35fa2ce2db70dab3d6d584/packages/app/package.json#L17-L20

So basically, in the README the default mode is SSE, in the docker file it's Stdio, and in the pnpm command it's StreamableHttp.

- no mention of `pnpm` in the readme, while it's the package manager used
- `pnpm install && pnpm -r dev` should be enough to launch, when I do that and go on http://localhost:3000 I get a 404
- I need to manually enable adminstration tools here: https://evalstate-hf-mcp-server.hf.space/ btw the name ""administration tool"" makes me think it's an admin stuff, it's just a user managing their repos
	- I don't think there's a need to split search & management
	- we can add whoami endpoint so the user can find own repos easily, it's a mix between search & management
	- management should be enabled by default
	- should be configurable by command line args or by an env file / etc (currently no persistence and not everything enabled by default)
	- maybe everything should just always be enabled to simplify stuff for now

- an example config to use the MCP in cursor or vscode (with custom HF token specified in the cursor/VSCode config) would be nice, and a screenshot of a chat conversation using it too
- no need to `pnpm --filter @hf-mcp/mcp`, can just do `pnpm --filter mcp` (same with `app`)
- can use `-r` instead of `--recursive`, 
- top level commands are maybe not needed, eg you can just say `pnpm -r build` in the README.
- The start top-level command builds (not sure we should do that as part of `start`) and then uses `cd` instead of just `pnpm --filter app start`"
huggingface/hf-mcp-server,3093639516,2,"Add a ""card"" to the top of the Web UI that documents: the server URL (to paste in your client)",open,2025-05-27T11:45:08Z,2025-05-27T11:45:08Z,[],julien-c,and maybe snippets to configure your client when it wants JSON
huggingface/hf-mcp-server,3093559382,1,"wondering if we should have at least one publishing action (publish a Space, etc) at launch?",open,2025-05-27T11:14:34Z,2025-06-04T09:20:19Z,[],julien-c,
